session,group,name,orient,rot_k,orient_fallback,align,cc,A,B,C_raw,C_al,C_bug,dL,da,db,our_p05,cam_p05,our_p995,cam_p995,our_clip_lo,cam_clip_lo,our_clip_hi,cam_clip_hi,ar,dhash,err,path
厦门,1,DSC_1059.NEF,1,0,False,ok,0.9471,5.791,9.0,15.049,16.275,15.049,3.838,-3.999,-1.68,22.0,10.0,253.0,255.0,0.129,1.525,16.051,8.653,1.5,828eccf8785898b4,,K:\data\photo\厦门\1\DSC_1059.NEF
厦门,1,DSC_1062.NEF,1,0,False,ok,0.9657,5.683,8.824,14.225,16.083,14.225,3.347,-4.148,-1.972,20.0,8.0,253.0,255.0,0.172,2.035,14.034,7.474,1.5,848c9df0d2b2996c,,K:\data\photo\厦门\1\DSC_1062.NEF
厦门,1,DSC_1072.NEF,8,-1,False,ok,0.9599,5.176,10.342,18.465,22.402,39.261,-1.78,-4.765,0.959,24.0,15.0,253.0,254.0,0.006,0.445,5.557,9.719,1.5,dc0c8c0d471aaa30,,K:\data\photo\厦门\1\DSC_1072.NEF
厦门,1,DSC_1073.NEF,8,-1,False,ok,0.9638,4.084,9.087,16.701,20.822,37.045,-1.646,-3.738,0.034,19.0,10.0,253.0,254.0,0.005,0.657,4.206,9.144,1.5,6e2ccc8d471bb9b8,,K:\data\photo\厦门\1\DSC_1073.NEF
厦门,1,DSC_1078.NEF,8,-1,False,ok,0.9807,2.767,8.744,17.573,21.095,55.402,0.345,-2.658,-0.685,14.0,8.0,253.0,255.0,0.842,0.441,33.665,35.367,1.5,3e75bd9dbbadec78,,K:\data\photo\厦门\1\DSC_1078.NEF
厦门,1,DSC_1079.NEF,8,-1,False,ok,0.9727,3.096,8.978,17.075,21.33,45.185,-0.142,-2.672,-1.557,13.0,8.0,253.0,255.0,0.401,0.303,35.127,36.464,1.5,b2e8b5b5b9b96cec,,K:\data\photo\厦门\1\DSC_1079.NEF
厦门,1,DSC_1090.NEF,8,-1,False,ok,0.972,2.989,6.321,9.563,11.948,25.744,1.317,-2.161,-1.59,11.0,6.0,253.0,254.0,0.316,2.845,1.942,1.477,1.5,78f8787870636c7d,,K:\data\photo\厦门\1\DSC_1090.NEF
厦门,1,DSC_1093.NEF,,,,,,,,,,,,,,,,,,,,,,,,LibRawOutOfOrderCallError: b'Out of order call of libraw function',K:\data\photo\厦门\1\DSC_1093.NEF
厦门,1,DSC_1096.NEF,8,-1,False,ok,0.9694,2.578,6.874,20.176,23.789,38.066,0.123,-2.359,-1.033,10.0,6.0,253.0,255.0,1.399,13.365,3.637,5.546,1.5,b080563a9a902464,,K:\data\photo\厦门\1\DSC_1096.NEF
厦门,1,DSC_1100.NEF,1,0,False,ok,0.9528,1.906,5.593,12.233,13.055,12.233,-0.512,-1.799,-0.363,19.0,10.0,253.0,255.0,0.146,0.714,4.336,5.299,1.5,f0dbb326c6e2e0e0,,K:\data\photo\厦门\1\DSC_1100.NEF
厦门,1,DSC_1104.NEF,1,0,False,ok,0.9694,1.593,6.324,12.16,13.569,12.16,-0.342,-1.428,-0.62,16.0,7.0,252.0,254.0,0.201,1.253,0.699,0.828,1.5,f8f262a6e6e370e0,,K:\data\photo\厦门\1\DSC_1104.NEF
厦门,1,DSC_1112.NEF,8,-1,False,ok,0.9519,4.211,8.855,16.72,20.887,37.142,-2.822,-3.124,-0.082,9.0,6.0,252.0,248.0,0.786,0.593,3.022,6.61,1.5,2594fcf8f9c1c9c0,,K:\data\photo\厦门\1\DSC_1112.NEF
厦门,1,DSC_1116.NEF,1,0,False,ok,0.9564,3.03,7.814,20.296,24.237,20.296,-0.791,-2.91,0.293,14.0,8.0,252.0,253.0,0.024,1.157,10.692,12.503,1.5,e880f2d4ddc9cd05,,K:\data\photo\厦门\1\DSC_1116.NEF
厦门,1,DSC_1117.NEF,1,0,False,ok,0.9606,2.776,7.409,20.956,24.634,20.956,-0.117,-2.768,0.172,15.0,8.0,252.0,253.0,0.023,2.439,9.236,11.77,1.5,f2c0f4ac88cca445,,K:\data\photo\厦门\1\DSC_1117.NEF
厦门,1,DSC_1123.NEF,1,0,False,ok,0.9567,2.998,6.148,13.736,13.984,13.736,1.263,-2.318,1.422,9.0,3.0,252.0,254.0,0.331,10.849,7.385,15.191,1.5,badeec7c90e1d2c0,,K:\data\photo\厦门\1\DSC_1123.NEF
厦门,1,DSC_1124.NEF,1,0,False,ok,0.9586,2.705,6.183,13.642,13.81,13.642,1.167,-2.171,1.114,9.0,4.0,252.0,254.0,0.293,10.152,6.103,13.671,1.5,d8dcec7cba35c1e0,,K:\data\photo\厦门\1\DSC_1124.NEF
厦门,1,DSC_1133.NEF,8,-1,False,ok,0.9778,2.969,6.982,16.611,19.508,39.651,-0.703,-2.7,1.015,18.0,7.0,252.0,254.0,0.006,5.004,10.01,16.713,1.5,493104360e8a0b4b,,K:\data\photo\厦门\1\DSC_1133.NEF
厦门,1,DSC_1134.NEF,1,0,False,ok,0.978,3.22,6.543,12.507,14.328,12.507,2.159,-2.386,-0.114,14.0,4.0,175.0,240.0,0.105,5.298,0.0,0.488,1.5,b99a1e1e1f07975f,,K:\data\photo\厦门\1\DSC_1134.NEF
厦门,1,DSC_1135.NEF,1,0,False,ok,0.9751,5.256,7.116,12.715,14.508,12.715,4.743,-2.257,-0.182,14.0,5.0,174.0,236.0,0.124,4.736,0.0,0.456,1.5,9e8e16171797574b,,K:\data\photo\厦门\1\DSC_1135.NEF
厦门,1,DSC_1143.NEF,8,-1,False,ok,0.965,1.818,8.947,22.973,26.071,51.173,1.539,0.658,-0.71,30.0,13.0,253.0,255.0,0.027,1.109,24.871,33.784,1.5,8b0e4e6b6b2ac0e7,,K:\data\photo\厦门\1\DSC_1143.NEF
厦门,1,DSC_1150.NEF,8,-1,False,ok,0.948,5.234,9.647,24.55,28.507,49.093,-3.235,-2.464,-3.295,11.0,8.0,251.0,250.0,0.654,1.239,1.388,7.741,1.5,180274edb3b5fb3b,,K:\data\photo\厦门\1\DSC_1150.NEF
厦门,1,DSC_1153.NEF,1,0,False,ok,0.9733,3.965,7.507,17.953,20.782,17.953,0.629,-2.397,3.095,21.0,10.0,253.0,255.0,0.461,0.801,6.372,12.98,1.5,ae8c692028383030,,K:\data\photo\厦门\1\DSC_1153.NEF
厦门,1,DSC_1166.NEF,6,1,False,ok,0.9773,5.453,8.868,15.094,17.225,36.766,1.981,-3.096,4.029,16.0,8.0,253.0,248.0,0.004,0.235,29.168,33.204,1.5,9e9e89838f95d192,,K:\data\photo\厦门\1\DSC_1166.NEF
厦门,1,DSC_1174.NEF,6,1,False,ok,0.9707,4.48,9.704,15.219,18.245,47.357,-2.285,-2.958,2.469,20.0,11.0,250.0,252.0,0.059,0.893,1.566,4.485,1.5,216b4f6165a4ac44,,K:\data\photo\厦门\1\DSC_1174.NEF
厦门,1,DSC_1176.NEF,6,1,False,ok,0.9704,4.571,9.02,14.61,17.974,46.554,-2.636,-3.098,2.084,20.0,13.0,250.0,248.0,0.032,0.325,1.591,4.183,1.5,65256b65f4943486,,K:\data\photo\厦门\1\DSC_1176.NEF
厦门,1,DSC_1178.NEF,6,1,False,ok,0.9691,4.517,9.763,15.964,19.296,49.231,-2.688,-3.236,1.645,19.0,9.0,250.0,251.0,0.065,1.227,1.52,5.575,1.5,752d2f2576e49682,,K:\data\photo\厦门\1\DSC_1178.NEF
厦门,1,DSC_1181.NEF,6,1,False,ok,0.9584,3.862,8.784,16.256,20.288,42.334,-2.495,-2.128,-2.04,16.0,10.0,250.0,244.0,0.047,0.578,1.981,5.544,1.5,43733bf9f2137b42,,K:\data\photo\厦门\1\DSC_1181.NEF
厦门,1,DSC_1186.NEF,6,1,False,ok,0.9617,4.797,9.831,18.292,22.88,45.504,-2.458,-2.908,-2.916,16.0,10.0,251.0,244.0,0.057,1.027,2.822,8.687,1.5,a1b998d850883929,,K:\data\photo\厦门\1\DSC_1186.NEF
厦门,1,DSC_1190.NEF,6,1,False,ok,0.9613,5.254,9.121,17.995,22.6,46.156,-3.334,-3.052,-2.679,17.0,13.0,243.0,226.0,0.059,0.342,2.485,8.151,1.5,b0a199d95cd81928,,K:\data\photo\厦门\1\DSC_1190.NEF
厦门,1,DSC_1196.NEF,1,0,False,ok,0.966,4.105,9.324,19.189,24.479,19.189,-2.581,-2.566,-1.898,13.0,6.0,252.0,248.0,0.232,1.404,5.915,15.645,1.5,bbd1cacacccce6a7,,K:\data\photo\厦门\1\DSC_1196.NEF
厦门,1,DSC_1208.NEF,1,0,False,ok,0.9786,7.845,10.904,14.774,16.564,14.774,3.031,-2.351,6.844,16.0,8.0,253.0,251.0,0.015,0.291,36.426,43.252,1.5,f0ec8c8cbc2e1e8c,,K:\data\photo\厦门\1\DSC_1208.NEF
厦门,1,DSC_1218.NEF,6,1,False,ok,0.9714,7.048,9.974,13.481,15.182,37.496,1.987,-1.101,6.673,29.0,17.0,253.0,243.0,0.0,0.004,33.03,40.143,1.5,c2cace87cbcac2c2,,K:\data\photo\厦门\1\DSC_1218.NEF
厦门,1,DSC_1220.NEF,8,-1,False,ok,0.9737,5.262,8.869,11.933,13.707,37.862,1.481,-1.239,4.895,24.0,13.0,253.0,239.0,0.008,0.056,23.749,16.555,1.5,5c4c4c1a4e4c4c5c,,K:\data\photo\厦门\1\DSC_1220.NEF
厦门,1,DSC_1221.NEF,8,-1,False,ok,0.9737,6.989,10.216,13.797,15.742,36.532,2.169,-1.932,6.357,24.0,12.0,253.0,251.0,0.022,0.167,25.389,39.459,1.5,b8ac2c8e2ea4b4bc,,K:\data\photo\厦门\1\DSC_1221.NEF
厦门,1,DSC_1224.NEF,1,0,False,ok,0.9665,6.954,10.563,12.734,14.572,12.734,0.133,-1.287,6.833,23.0,12.0,253.0,243.0,0.008,0.118,21.574,26.14,1.5,f0c8c8ccdc9c8ecc,,K:\data\photo\厦门\1\DSC_1224.NEF
厦门,1,DSC_1234.NEF,6,1,False,ok,0.9703,5.876,7.725,9.52,9.708,33.935,-0.652,-2.782,5.135,22.0,11.0,253.0,255.0,0.001,0.157,12.989,29.95,1.5,82848d4e424396cf,,K:\data\photo\厦门\1\DSC_1234.NEF
厦门,1,DSC_1249.NEF,6,1,False,ok,0.9862,6.4,8.717,10.541,11.961,41.221,1.38,-2.629,5.67,19.0,12.0,252.0,248.0,0.043,0.118,1.935,9.574,1.5,8080b12020109890,,K:\data\photo\厦门\1\DSC_1249.NEF
厦门,1,DSC_1255.NEF,1,0,False,ok,0.9843,5.167,8.212,11.43,13.851,11.43,1.599,-3.292,3.647,19.0,13.0,253.0,255.0,0.031,0.019,6.282,6.135,1.5,c8cc446c7a47f3be,,K:\data\photo\厦门\1\DSC_1255.NEF
厦门,1,DSC_1282.NEF,1,0,False,ok,0.9623,9.518,10.758,11.719,11.911,11.719,1.872,-5.134,7.793,45.0,22.0,247.0,249.0,0.004,0.072,40.538,46.52,1.5,fcf4c8c84808d838,,K:\data\photo\厦门\1\DSC_1282.NEF
厦门,1,DSC_1283.NEF,8,-1,False,ok,0.9714,10.152,11.448,14.092,15.261,34.614,2.67,-5.538,8.079,30.0,13.0,248.0,252.0,0.008,0.262,40.514,44.623,1.5,b8980e4e6c383878,,K:\data\photo\厦门\1\DSC_1283.NEF
厦门,1,DSC_1295.NEF,1,0,False,ok,0.9456,3.33,7.201,20.088,23.417,20.088,0.07,-2.649,2.016,24.0,12.0,252.0,252.0,0.005,0.533,4.817,17.846,1.5,adbbab995c1830cc,,K:\data\photo\厦门\1\DSC_1295.NEF
厦门,1,DSC_1300.NEF,1,0,False,ok,0.9579,2.434,7.336,20.863,23.273,20.863,1.791,-1.579,-0.472,25.0,15.0,251.0,250.0,0.013,2.322,6.39,15.539,1.5,018f77554902c8b0,,K:\data\photo\厦门\1\DSC_1300.NEF
厦门,1,DSC_1318.NEF,8,-1,False,ok,0.9216,2.575,5.48,13.699,14.205,32.488,-1.556,-0.475,1.996,20.0,12.0,245.0,239.0,0.057,2.961,3.436,12.391,1.5,b1b939784ca9787c,,K:\data\photo\厦门\1\DSC_1318.NEF
厦门,1,DSC_1321.NEF,1,0,False,ok,0.9468,4.596,7.922,13.431,13.651,13.431,-2.289,-3.033,2.584,64.0,47.0,253.0,254.0,0.0,0.023,16.796,9.413,1.5,a2a2a2a2aea0f8d0,,K:\data\photo\厦门\1\DSC_1321.NEF
厦门,1,DSC_1324.NEF,8,-1,False,ok,0.962,3.661,7.893,14.716,16.553,36.077,-0.192,-3.577,0.758,28.0,14.0,253.0,253.0,0.001,0.326,11.709,5.534,1.5,1828a89606640c10,,K:\data\photo\厦门\1\DSC_1324.NEF
厦门,1,DSC_1329.NEF,8,-1,False,ok,0.9791,4.906,7.192,10.429,11.022,39.965,0.939,-4.019,2.653,37.0,15.0,253.0,254.0,0.0,0.709,25.147,33.506,1.5,14960e1616262286,,K:\data\photo\厦门\1\DSC_1329.NEF
厦门,1,DSC_1335.NEF,1,0,False,ok,0.8896,11.703,13.8,16.955,17.535,16.955,-0.257,-6.953,9.41,39.0,16.0,253.0,252.0,0.0,0.144,18.225,70.895,1.5,fceed2d4f02decab,,K:\data\photo\厦门\1\DSC_1335.NEF
厦门,1,DSC_1338.NEF,6,1,False,ok,0.9125,9.456,11.936,14.554,14.808,50.126,-0.258,-5.749,7.502,36.0,17.0,253.0,252.0,0.0,0.123,16.721,44.384,1.5,ecfefcfbebfcfcfa,,K:\data\photo\厦门\1\DSC_1338.NEF
厦门,1,DSC_1339.NEF,6,1,False,ok,0.9714,2.939,7.184,17.875,21.431,40.022,1.098,-2.453,1.19,18.0,9.0,253.0,254.0,0.011,0.173,15.817,19.016,1.5,7cf9f030045d69b2,,K:\data\photo\厦门\1\DSC_1339.NEF
厦门,1,DSC_1351.NEF,1,0,False,ok,0.9861,10.108,10.712,11.555,12.929,11.555,-3.321,-3.951,8.691,89.0,88.0,233.0,235.0,0.0,0.001,0.151,0.368,1.5,f0f0e0f0d0d0ace0,,K:\data\photo\厦门\1\DSC_1351.NEF
厦门,1,DSC_1356.NEF,1,0,False,ok,0.9873,7.209,9.09,13.121,14.034,13.121,-2.533,-5.284,4.199,6.0,4.0,233.0,247.0,3.006,5.427,0.158,27.072,1.5,fefb60e662c6b160,,K:\data\photo\厦门\1\DSC_1356.NEF
厦门,1,DSC_1365.NEF,1,0,False,ok,0.9687,7.845,10.036,13.115,13.462,13.115,0.908,-2.673,7.319,53.0,28.0,249.0,250.0,0.0,0.041,6.371,33.592,1.5,c0a0c0f6d2d0d2c0,,K:\data\photo\厦门\1\DSC_1365.NEF
厦门,1,DSC_1367.NEF,1,0,False,ok,0.9403,8.254,11.251,15.542,16.616,15.542,-1.093,-4.155,7.048,40.0,34.0,251.0,253.0,0.0,0.0,2.957,40.212,1.5,e0f0e0e2d2c8e0e0,,K:\data\photo\厦门\1\DSC_1367.NEF
厦门,1,DSC_1368.NEF,1,0,False,ok,0.9776,8.081,10.037,12.18,13.381,12.18,0.023,-5.228,6.162,31.0,15.0,249.0,242.0,0.008,0.124,15.262,28.007,1.5,f8e565e5a64626d9,,K:\data\photo\厦门\1\DSC_1368.NEF
厦门,1,DSC_1369.NEF,1,0,False,ok,0.977,7.869,9.892,12.085,13.311,12.085,0.04,-5.272,5.842,35.0,18.0,249.0,244.0,0.002,0.109,12.074,25.999,1.5,f0ed6da74e069e93,,K:\data\photo\厦门\1\DSC_1369.NEF
厦门,1,DSC_1371.NEF,8,-1,False,ok,0.9838,8.758,11.005,13.924,15.861,44.107,3.147,-5.838,5.72,42.0,24.0,252.0,242.0,0.006,0.098,16.65,31.797,1.5,fcbc3e5a3e1cbeee,,K:\data\photo\厦门\1\DSC_1371.NEF
厦门,1,DSC_1376.NEF,8,-1,False,ok,0.9826,9.481,11.572,14.675,16.452,42.697,2.402,-6.043,6.899,35.0,20.0,252.0,244.0,0.046,0.248,30.88,36.451,1.5,f8f81c9a9a9cdcf8,,K:\data\photo\厦门\1\DSC_1376.NEF
厦门,1,DSC_1382.NEF,1,0,False,ok,0.9572,5.22,7.466,11.73,12.119,11.73,0.498,-3.473,3.865,16.0,6.0,249.0,236.0,0.102,0.729,7.977,18.598,1.5,e3c2d6959494b4ac,,K:\data\photo\厦门\1\DSC_1382.NEF
厦门,1,DSC_1383.NEF,1,0,False,ok,0.9722,9.977,11.347,14.039,14.338,14.039,1.109,-3.513,9.272,45.0,34.0,247.0,239.0,0.0,0.001,29.806,44.197,1.5,f8f0f8f0f8d2f0f0,,K:\data\photo\厦门\1\DSC_1383.NEF
厦门,1,DSC_1387.NEF,1,0,False,ok,0.9425,10.124,12.558,15.676,16.506,15.676,-1.516,-5.02,8.661,88.0,77.0,249.0,252.0,0.0,0.0,0.627,43.494,1.5,e0e0e4f08da4d0f0,,K:\data\photo\厦门\1\DSC_1387.NEF
厦门,1,DSC_1392.NEF,1,0,False,ok,0.9828,9.944,11.952,18.927,20.321,18.927,4.786,-4.878,7.224,24.0,13.0,253.0,252.0,0.0,0.065,51.881,56.741,1.5,fcbeb6b5baa6c002,,K:\data\photo\厦门\1\DSC_1392.NEF
厦门,1,DSC_1409.NEF,1,0,False,ok,0.9616,11.612,13.836,16.336,17.487,16.336,5.038,-7.002,-7.773,57.0,46.0,253.0,255.0,0.0,0.0,37.71,30.908,1.5,f0e0f0f0f0b8f0f0,,K:\data\photo\厦门\1\DSC_1409.NEF
厦门,1,DSC_1412.NEF,1,0,False,ok,0.9907,5.545,7.038,9.986,10.793,9.986,3.637,-4.13,-0.68,5.0,3.0,250.0,231.0,2.112,3.828,4.057,4.069,1.5,e0e0e0e0e0e0e0a8,,K:\data\photo\厦门\1\DSC_1412.NEF
厦门,1,DSC_1414.NEF,1,0,False,ok,0.992,5.024,6.472,7.945,8.754,7.945,3.585,-3.519,-0.053,4.0,3.0,249.0,221.0,3.033,5.57,2.975,2.972,1.5,e0e0e0e2e0e0e1a9,,K:\data\photo\厦门\1\DSC_1414.NEF
厦门,1,DSC_1431.NEF,8,-1,False,ok,0.9956,4.552,5.917,6.714,7.339,62.521,3.354,-2.823,-1.224,3.0,3.0,251.0,230.0,20.119,20.805,6.709,6.661,1.5,ce6e7cfee6fefeee,,K:\data\photo\厦门\1\DSC_1431.NEF
厦门,1,DSC_1432.NEF,1,0,False,ok,0.9909,3.926,6.303,8.29,10.049,8.29,3.148,-2.015,-1.201,3.0,2.0,251.0,234.0,17.862,24.653,3.505,4.231,1.5,a636b7b3bb9b9bc3,,K:\data\photo\厦门\1\DSC_1432.NEF
厦门,1,DSC_1436.NEF,1,0,False,ok,0.9923,5.041,7.22,9.492,11.771,9.492,3.632,-3.069,-1.674,3.0,3.0,251.0,233.0,11.061,14.376,4.246,5.407,1.5,96969693969a9e86,,K:\data\photo\厦门\1\DSC_1436.NEF
厦门,1,DSC_1438.NEF,1,0,False,ok,0.9921,5.166,7.56,9.521,11.605,9.521,3.612,-3.26,-1.738,3.0,3.0,251.0,229.0,12.336,13.519,6.947,6.267,1.5,f4869696d6969e9e,,K:\data\photo\厦门\1\DSC_1438.NEF
厦门,1,DSC_1442.NEF,8,-1,False,ok,0.982,4.347,7.114,8.666,9.123,57.632,-2.234,-3.718,-0.281,3.0,2.0,245.0,228.0,11.908,13.27,0.622,3.204,1.5,b8fc3cbcbcb8acfc,,K:\data\photo\厦门\1\DSC_1442.NEF
厦门,1,DSC_1446.NEF,1,0,False,ok,0.9864,2.953,6.623,9.392,12.409,9.392,0.37,-2.915,0.294,3.0,4.0,248.0,234.0,9.133,3.294,6.37,8.145,1.5,f09696969296961e,,K:\data\photo\厦门\1\DSC_1446.NEF
厦门,1,DSC_1447.NEF,1,0,False,ok,0.9859,3.241,6.595,9.594,12.274,9.594,0.759,-3.151,0.011,4.0,3.0,248.0,229.0,11.15,10.212,3.949,7.539,1.5,f096949595959d8e,,K:\data\photo\厦门\1\DSC_1447.NEF
厦门,1,DSC_1453.NEF,1,0,False,ok,0.9828,4.034,6.003,7.822,7.91,7.822,1.122,-3.574,-1.497,2.0,2.0,248.0,224.0,21.249,31.397,3.201,6.739,1.5,f8f8d8d979c955f5,,K:\data\photo\厦门\1\DSC_1453.NEF
厦门,1,DSC_1454.NEF,1,0,False,ok,0.984,3.927,6.007,7.693,7.879,7.693,-0.666,-3.683,-1.189,2.0,2.0,244.0,224.0,21.788,26.544,1.323,5.212,1.5,f0f0d0d8dcaca6dc,,K:\data\photo\厦门\1\DSC_1454.NEF
厦门,1,DSC_1456.NEF,1,0,False,ok,0.9834,4.583,6.475,8.368,8.466,8.368,1.378,-4.213,-1.163,3.0,2.0,248.0,223.0,17.992,21.74,2.166,4.819,1.5,f0f092f296b2aab8,,K:\data\photo\厦门\1\DSC_1456.NEF
厦门,1,DSC_1478.NEF,1,0,False,ok,0.9799,12.443,13.927,16.187,17.526,16.187,-2.507,-9.449,-7.698,11.0,5.0,222.17,225.0,0.409,0.942,0.922,2.181,1.5,f0f0f0f0f0d4f0f0,,K:\data\photo\厦门\1\DSC_1478.NEF
厦门,1,DSC_1489.NEF,1,0,False,ok,0.9834,12.483,13.914,15.901,16.963,15.901,-0.249,-9.652,-7.912,10.0,4.0,248.0,244.0,0.516,1.277,0.845,1.761,1.5,f0f0f0f0d1f0f0f8,,K:\data\photo\厦门\1\DSC_1489.NEF
厦门,1,DSC_1493.NEF,1,0,False,ok,0.9852,8.412,10.096,11.826,13.075,11.826,-1.284,-6.612,-5.039,8.0,4.0,156.0,169.0,0.922,1.614,0.322,0.682,1.5,f0f0f8f8f8f8e8f8,,K:\data\photo\厦门\1\DSC_1493.NEF
厦门,1,DSC_1500.NEF,6,1,False,ok,0.9869,5.827,8.833,13.179,15.267,51.717,0.614,-5.085,-2.778,5.0,3.0,206.0,201.0,3.024,9.941,7.188,16.178,1.5,3838100c040c0430,,K:\data\photo\厦门\1\DSC_1500.NEF
厦门,1,DSC_1503.NEF,6,1,False,ok,0.9883,5.953,9.062,12.851,15.065,48.259,0.865,-4.974,-3.154,3.0,3.0,208.0,198.0,5.695,14.268,8.7,16.746,1.5,38181c0306060218,,K:\data\photo\厦门\1\DSC_1503.NEF
厦门,1,DSC_1504.NEF,6,1,False,ok,0.9876,6.035,9.075,12.742,15.088,47.738,0.631,-5.091,-3.179,3.0,3.0,210.0,199.0,6.811,15.462,8.571,16.838,1.5,1c1c140112061610,,K:\data\photo\厦门\1\DSC_1504.NEF
厦门,1,DSC_1508.NEF,6,1,False,ok,0.9881,5.523,8.24,12.195,14.723,48.86,-0.394,-4.813,-2.68,3.0,3.0,208.0,198.0,15.271,19.013,6.509,16.717,1.5,3c2c010217871314,,K:\data\photo\厦门\1\DSC_1508.NEF
厦门,1,DSC_1509.NEF,6,1,False,ok,0.9886,5.845,8.538,12.321,14.809,48.216,1.951,-4.978,-2.362,4.0,3.0,217.0,197.0,12.252,17.706,10.747,15.966,1.5,3c2c010213870310,,K:\data\photo\厦门\1\DSC_1509.NEF
厦门,1,DSC_1515.NEF,6,1,False,ok,0.9839,13.649,14.726,16.829,18.225,34.504,-4.075,-9.773,-8.612,24.0,14.0,215.0,217.0,0.032,0.16,0.649,1.637,1.5,0707060406060606,,K:\data\photo\厦门\1\DSC_1515.NEF
厦门,1,DSC_1517.NEF,6,1,False,ok,0.9856,12.79,13.831,16.084,17.685,35.078,-3.428,-9.967,-7.246,28.0,17.0,230.0,228.0,0.016,0.123,0.797,1.761,1.5,0505070607070705,,K:\data\photo\厦门\1\DSC_1517.NEF
厦门,1,DSC_1521.NEF,1,0,False,ok,0.9767,10.711,12.199,15.366,16.621,15.366,-2.077,-8.594,-6.046,10.0,5.0,222.0,222.0,0.356,0.721,0.641,1.275,1.5,e0e0e081f1e1e0e0,,K:\data\photo\厦门\1\DSC_1521.NEF
厦门,1,DSC_1527.NEF,1,0,False,ok,0.9859,4.344,6.539,9.464,11.055,9.464,0.558,-3.837,-1.958,2.0,2.0,130.0,146.0,14.283,22.812,0.0,0.001,1.5,e0d096b43c38183e,,K:\data\photo\厦门\1\DSC_1527.NEF
厦门,1,DSC_1528.NEF,1,0,False,ok,0.9862,4.226,6.336,9.067,10.624,9.067,0.732,-3.725,-1.858,2.0,2.0,129.0,145.0,16.924,23.217,0.0,0.0,1.5,d09894bc3c3c183f,,K:\data\photo\厦门\1\DSC_1528.NEF
厦门,1,DSC_1529.NEF,8,-1,False,ok,0.9947,4.729,6.689,8.4,9.47,41.413,-0.691,-4.176,-2.109,1.0,2.0,144.0,163.0,24.791,29.218,0.032,0.049,1.5,0f1f3f1fbff7e7e7,,K:\data\photo\厦门\1\DSC_1529.NEF
厦门,1,DSC_1531.NEF,8,-1,False,ok,0.996,5.674,7.471,9.12,10.39,42.945,-1.904,-4.476,-2.921,1.0,2.0,141.0,161.0,33.806,35.055,0.356,0.554,1.5,ff7fd7f7777fefa7,,K:\data\photo\厦门\1\DSC_1531.NEF
厦门,1,DSC_1532.NEF,6,1,False,ok,0.9958,9.821,11.227,12.563,13.576,30.507,-2.04,-7.731,-5.702,20.0,10.0,144.0,162.0,0.047,0.213,0.037,0.065,1.5,0506060606060606,,K:\data\photo\厦门\1\DSC_1532.NEF
厦门,1,DSC_1533.NEF,6,1,False,ok,0.9958,9.454,10.862,12.139,12.997,28.379,-2.657,-7.7,-4.799,20.0,10.0,139.0,160.0,0.042,0.242,0.035,0.061,1.5,0504060606060406,,K:\data\photo\厦门\1\DSC_1533.NEF
厦门,101XM_02,DSC_1534.NEF,1,0,False,ok,0.9882,5.336,15.088,19.128,20.325,19.128,-3.219,3.64,-2.205,16.0,7.0,235.0,252.0,0.051,1.241,0.249,2.315,1.5,021253bdf5e6d0f0,,K:\data\photo\厦门\101XM_02\DSC_1534.NEF
厦门,101XM_02,DSC_1537.NEF,8,-1,False,ok,0.984,2.33,13.235,18.945,20.479,55.026,-2.032,1.14,-0.039,15.0,6.0,223.0,243.0,0.069,1.433,0.143,0.786,1.5,8e8f4c3fb89fd3cc,,K:\data\photo\厦门\101XM_02\DSC_1537.NEF
厦门,101XM_02,DSC_1538.NEF,8,-1,False,ok,0.9859,4.049,14.411,20.021,21.387,55.623,-2.203,-0.99,3.25,15.0,7.0,226.0,246.0,0.047,1.335,0.137,1.547,1.5,16985f3178979998,,K:\data\photo\厦门\101XM_02\DSC_1538.NEF
厦门,101XM_02,DSC_1544.NEF,8,-1,False,ok,0.9822,7.052,12.474,18.514,19.985,47.962,-1.782,-3.305,5.969,15.0,6.0,231.0,248.0,0.055,1.185,0.16,1.165,1.5,3e30df61702e3030,,K:\data\photo\厦门\101XM_02\DSC_1544.NEF
厦门,101XM_02,DSC_1550.NEF,8,-1,False,ok,0.9849,5.062,12.819,18.904,20.455,51.677,-1.987,-1.996,4.206,15.0,7.0,228.0,247.0,0.027,1.176,0.147,1.102,1.5,be989e697857bd98,,K:\data\photo\厦门\101XM_02\DSC_1550.NEF
厦门,101XM_02,DSC_1551.NEF,8,-1,False,ok,0.9856,5.142,12.8,18.859,20.371,51.601,-1.978,-2.059,4.277,16.0,7.0,229.0,248.0,0.027,1.085,0.147,1.158,1.5,bc909e637016ab98,,K:\data\photo\厦门\101XM_02\DSC_1551.NEF
厦门,101XM_02,DSC_1553.NEF,8,-1,False,ok,0.9851,4.669,12.747,18.926,20.332,52.238,-2.068,-1.803,3.778,16.0,7.0,228.0,247.0,0.02,1.255,0.158,1.171,1.5,169a5e637896bb98,,K:\data\photo\厦门\101XM_02\DSC_1553.NEF
厦门,101XM_02,DSC_1561.NEF,8,-1,False,ok,0.9743,3.739,10.942,17.725,20.355,44.548,-3.027,-1.941,1.025,10.0,4.0,253.0,251.0,0.451,1.992,1.879,2.144,1.5,24b8cc2c3c98307e,,K:\data\photo\厦门\101XM_02\DSC_1561.NEF
